lat,lon,fullnamero
-8.65,147.033333,Mount Kuda
-2.616667,150.466667,Nokuntwriwo Island
-6.3,149.933333,Modengdeng Island
-2.616667,150.716667,Ral Island
-5.85,143.1,Mount Rentoul
-7.5,147.4,Nausoa Island
-9.283333,147.516667,Iorabiwa
-9.283333,147.516667,Iorabaiwa
-9.283333,147.516667,Ioribaiwa Ridge
-5.516667,148.583333,Ulo Point
-5.716667,154.633333,Hilder Group
-4.483333,159.416667,Luoi-Tua Island
-6.283333,150.4,Ser Island
-6.283333,150.4,Serr Island
-4.116667,141.033333,Buess Island
-8.333333,142.45,Buceros Island
-6.55,147.85,Madan Island
-5.35,147.116667,Bare Rock
-5.083333,145.8,Admosin Island
-6.85,146.95,Bubi Point
-9.566667,147.666667,Mount Bride
-5,145.8,Dandemauk Island
-5,145.8,Damdamauk Island
-9.266667,146.95,Dareeba Hill
-9.266667,146.95,Darebo Hill
-9.266667,146.95,Dareba
-4.15,144.766667,Kanglobobi
-4.15,144.766667,Boroi Hill
-5.5,149.716667,Talangonai Island
-5.5,149.716667,Talagonai Island
-5.5,149.716667,Talangonal Island
-10.633333,152.783333,Eligan Point
-3.1,151.733333,Pinis Island
-6.2,155.066667,Lookout Hill
-6.183333,155.55,Kerekerina Point
-7.233333,147.15,Gossler Point
-4.733333,156.983333,Nukurikia
-4.183333,144.666667,Twenty Mile Island
-7.116667,147.066667,Tusin Point
-2.866667,141.316667,Kavuai Hills
-10.666667,152.883333,Cape Henry
-2.616667,152,Mount Manumbur
-7.083333,141.983333,Binakomata Island
-5.483333,150.85,Hangulakakan Island
-4.916667,145.6,Kainolak Mountain
-4.133333,151.566667,Pakaneingomor Island
-5.333333,147.583333,Mount Kewari
-2.65,150.566667,Pochol Island
-5.116667,141.4,Mount Iltakin
-6.183333,148.95,Kauptimete Island
-6.183333,148.95,Kauptimeti Island
-6.183333,148.95,Kaptimati Island
-2.7,150.666667,Kulinus Island
-2.7,150.666667,Kulanus Island
-2.7,150.666667,Kulaunus Island
-2.7,150.666667,Kulenus
-11.366667,153.983333,Yambwa Point
-11.066667,152.6,Ninan Islet
-11.066667,152.6,Ninan Island
-9.483333,149.25,Garrandibut
-9.483333,149.25,Cecilia Island
-8.683333,147.783333,Mount Parkes
-4.766667,152.066667,Berurumea Ridge
-4.216667,152.2,Crater Peninsula
-5.433333,149.666667,Talasea Island
-5.433333,149.666667,Nuparek Island
-9.45,147.55,Warimatana
-9.45,147.55,Griffiths Sugarloaf
-4.25,152.683333,Cape Papakatau
-11.2,153.083333,Hanagili Point
-11.2,153.083333,Hauagili Point
-4.383333,145.116667,Kelaua Point
-10.616667,150.633333,Kwato Island
-6.216667,145.383333,Mount Guiliforbia
-6.216667,145.383333,Mount Guilifobia
-9.6,147.5,Mount Lilo
-11.133333,152.7,Paba Baga
-8.033333,145.833333,Shoulder Hill
-3.55,152.35,Cape Kono
-10.683333,150.233333,Hadahada
-10.216667,150.433333,Pori Pori
-6.6,146.65,Pyramid Hill
-9.666667,150.066667,Sebiribiri Islet
-2.65,150.75,Lissinung Island
-2.65,150.75,Lisseno Number 1 Island
-2.65,150.75,Lisseno Island
-2.65,150.75,Lisseno Islet
-2.65,150.75,Lisseno 1 Islet
-9.133333,147.533333,Mount Tamala
-10.616667,150.016667,Leyama Point
-10.316667,150.433333,Point King
-6.183333,155.616667,Kieta Peninsula
-6.266667,150.516667,Sand Island
-5.216667,143.3,Mount Gipu
-5.383333,141.116667,Mount Bamum
-5.383333,141.116667,Mount Bamun
-4.383333,145.216667,Tombanum Point
-4.383333,145.216667,Tobanum Point
-4.383333,145.216667,Cape Tombennum
-4.383333,145.216667,Tombennam Point
-4.383333,145.216667,Tombennum Point
-4.383333,145.216667,Cape Tombenam
-8.233333,147.266667,Mount Vaulu
-10.633333,151,Rocky Islet
-4.65,153.033333,Atlas Island
-9.451944,147.113889,Oponogono
-2.5875,150.466944,Victoria Point
-5.533333,149.466667,Wogewoge Island
-11.05,152.516667,Tobaiam Islet
-11.05,152.516667,Tobaiam Island
-9.425,147.154167,Digohi Hill
-2.683333,141.266667,Tiba Hill
-9.445,147.036389,Haidana Island
-4.833333,151.75,Lakit Range
-2.766667,147.366667,Plattform Island
-2.766667,147.366667,Platform Island
-2.766667,147.366667,Sauwai Island
-5.716667,155.15,Dambach Islands
-9.430278,147.3675,Varirata Plateau
-9.430278,147.3675,Wariarata Plateau
-9.6,149.666667,Dark Hill Point
-6.216667,143.7,Anga Gorge
-6.716667,143.633333,Mubi Gorge
-8.6,147.083333,Omeduku
-9.833333,147.6,Mount Bing
-9.833333,147.6,Motuagolo
-9.816667,150.9,Udura Point
-5.75,142.566667,Lavani Valley
-9.1,146.8,Kereni
-9.1,146.8,Kekeni Rocks
-9.1,146.8,Skittle Rocks
-5.333333,150.05,Lagenda Island
-6.133333,149.133333,Cape Ainto
-9.4,147.133333,Vetorogu
-1.666667,149.966667,Takakunose Islet
-7.283333,141.65,Towumbagusum Island
-4.75,155.466667,Yeharna Island
-4.75,155.466667,Yehanu
-4.75,155.466667,Piuli Yeharnu
-4.75,155.466667,Iehan
-4.75,155.466667,Yeharnu Island
-7.55,146.683333,Waterdry
-5.033333,141.916667,Mount Irimtakin
-3.333333,154.716667,Akani
-3.333333,154.716667,Akani Island
-10.6,150.916667,White Point
-4.5,159.35,Tehare Island
-9.216667,149.083333,The Thumb
-3.516667,143.6,Raiboin Island
-3.516667,143.6,Raboin Island
-6.3,149.883333,Lakei Island
-5.366667,142.916667,Mount Mano
-2.55,147.316667,Buso Point
-9.583333,150.883333,Benalla Point
-5.266667,141.766667,Mount Burumsakia
-5.266667,141.766667,Mount Burumsakir
-10.616667,151,Fairfax Ridge
-9.437778,147.125556,Tatana Island
-10.7,150.75,Tuyam Island
-10.7,150.75,Tuyam Islet
-4.216667,151.75,Tutui Point
-6.1,143.216667,Mount Waranubu
-9.416667,147.133333,Siker
-9.416667,147.133333,Sikeri
-10.55,149.916667,Mount Gould
-2.7,141.283333,Dupri Hill
-5.25,150.033333,Villamuez
-5.25,150.033333,Admiralty Peninsula
-5.25,150.033333,Willaumez-Halbinsel
-5.25,150.033333,Willaumez Peninsula
-5.25,150.033333,Willaumez Island
-5.25,150.033333,Admirals-Halbinsel
-5.25,150.033333,Admiral-Halbinsel
-3.65,143.8,Karup Hill
-10,147.9,Rivigolo Hill
-3.266667,154.566667,Molahau Island
-4.216667,151.733333,Matanatakanamboroi Island
-6.766667,147.916667,Wonam Islet
-6.766667,147.916667,Wonam Island
-6.766667,147.916667,Wanam Island
-2.216667,146.966667,Peli Island
-2.083333,147.333333,Ndrubiu Island
-2.083333,147.333333,Ndrubu Island
-8.066667,148.15,Craigs Pillar
-10.7,150.683333,Tobu Island
-10.7,150.683333,Tobu
-4.233333,144.683333,Schillings Point
-5.133333,141.666667,Tirpitz Mountains
-5.466667,143,McNicoll Mountains
-6.216667,149.55,Ais Island
-6.216667,149.55,Ais Islet
-4.25,152.216667,Barracks Point
-5.816667,144.4,Diling Hill
-3.666667,141.416667,Yagroner Hills
-4.85,152.1,Kanungiya Ridge
-5.633333,143.216667,Mount Yangi
-9.533333,147.25,Fingal Beach
-4.55,153.066667,Cape Kampis
-9.983333,150.883333,Uiari Point
-10.566667,150.633333,Mount Weia-Dubi
-10.566667,150.633333,Weia-dubi
-7.966667,147.716667,Mount Bernie
-5.466667,148.5,Nip Island
-9.666667,150.666667,Inasowa Point
-9.666667,150.666667,Inasoa Point
-9.583333,148.616667,Mount Sapia
-9.583333,148.616667,Mount Safia
-9.333333,142.633333,Coirigegumuba Point
-9.333333,142.633333,Goirigegumuba Point
-3.45,151.916667,Cape Strauch
-6.316667,150.316667,Milewu Island
-4.383333,145.25,Kautem Point
-3.45,151.933333,Pana Island
-8.483333,143.616667,Sobowada Island
-5.666667,144.533333,Eikunump Pass
-5.666667,144.533333,Eikanump Pass
-5.566667,149.3,Nutanuvua Island
-5.566667,149.3,Nutanavua Island
-5.566667,149.3,Nutanvua Island
-5.566667,149.3,Nutanavau Island
-5.5,149.7,Nusasi Island
-3.766667,143.5,Pasik Ford
-3.766667,143.5,Pasit Ford
-3.4,154.75,Huhunati Island
-9.05,146.75,Hisiu Point
-9.483333,147.133333,Paga Point
-9.033333,147.316667,Mount Hely
-11.316667,153.233333,Hei Wok Islet
-11.316667,153.233333,Heiwok Island
-4.85,152.9,Lontas Island
-4.85,152.9,Loumtas Rock
-4.85,152.9,Lontas Rock
-2.166667,147,La Gaymana
-2.166667,147,Manus Islands
-2.166667,147,Tauwwi
-2.166667,147,Admiralty Islands
-2.166667,147,Admiralitäts-Gruppe
-2.166667,147,Basco Islands
-2.166667,147,Tauwi
-2.166667,147,Admiralitäts-Inseln
-2.166667,147,Isles de 1’ Admirauté
-2.166667,147,Twenty Three Islands
-9.480556,147.116667,Gemo Island
-9.480556,147.116667,Hanudamawa Island
-9.480556,147.116667,Hanudamava Island
-9.480556,147.116667,Hanudamua Island
-11.15,152.9,Taifaur Islet
-11.15,152.9,Taifaur Island
-8.166667,148.166667,Black Rocks
-5.85,155.266667,Casuarina Island
-2.666667,150.416667,Neila Island
-4.683333,149.516667,Benukanare Island
-10.6,149.966667,Cape Tawasuari
-10.6,149.966667,Dagoabu Point
-10.6,149.966667,Cape Tawasuari Point
-5.516667,150.383333,Mount Matalelok
-2.4,150.116667,Cape Mataba
-10.666667,150.8,Baga-moti
-10.666667,150.8,Bagamoti Island
-10.716667,150.716667,Bona Rua Dai Daiwa
-9.633333,150.566667,Ipapaa Point
-9.633333,150.566667,Gubara Point
-7.066667,145.366667,Dome
-6.983333,145.066667,Gleeson Island
-7.183333,146.583333,Mount Money
-9.4,147.6,Aruna-Apa Range
-9.4,147.6,Aruma Apa Range
-5.05,141.266667,Procyon
-11.216667,153.033333,Boiama Point
-5.483333,148.733333,Cape Mensing
-9.5,149.25,Sinapa Point
-9.583333,150.5,Abugobi Hills
-8.95,146.566667,Ou Ou Point
-8.95,146.566667,Gubbins Point
-10.333333,149.333333,Amazon Islets
-5.433333,154.566667,Sal Island
-5.433333,154.566667,Sale
-5.433333,154.566667,Sale Island
-5.483333,149.616667,Poi Island
-6.383333,145.8,Mount Mack
-6.666667,143.833333,Ru Range
-2.666667,150.5,Ameisen Island
-4.166667,152.466667,Neu Lauenburg
-4.166667,152.466667,Duke of York Island
-10.616667,150.016667,Paupaa
-10.183333,148.783333,Double Peak Hill
-4.116667,152.433333,Mait Unanga
-4.116667,152.433333,Bradley Island
-4.116667,152.433333,Mait Unanga Island
-10.016667,149.283333,Mount Damaeta
-4.7,149.516667,Dundu Rock
-2.95,152.016667,Mount Wanwangar
-1.483333,149.65,Eunainaun Mountain
-5.45,150.833333,Bakoba Island
-5.45,150.833333,Bakobti Island
-9.05,146.733333,Palms Point
-3.5,143.083333,Prince Alexander Range
-3.5,143.083333,Prince Alexander Mountains
-10.583333,149.916667,Paupauri Island
-10.583333,149.916667,Poupouri Island
-6.283333,150.333333,Malangrut Island
-2.933333,152,Lumburu Point
-9.565278,147.595833,Mohinumu Hill
-5.15,143.2,Mount Kijurak
-3.95,152.833333,Cape Kangargar
-9.683333,147.833333,Henty Range
-7.766667,145.933333,Peaked Hills
-4.866667,149.183333,Ndojenpaire Islands
-6.941667,155.366667,Antarara Island
-5.708333,155.133333,Torabuta Island
-9.419444,147.119444,Abahua Head
-9.484167,147.174722,Lade Kone Island
-2.552778,150.516111,Serpent Rock
-2.65,150.527778,Kulenus
-4.983333,150.1,Cape Hollmann
-4.983333,150.1,Cape Hollman
-9.092778,147.739167,Kokoda Gap
-10.716667,151.766667,Panaboal Island
-10.716667,151.766667,Panibari Island
-5.833333,154.733333,Koakoarivi Island
-8.75,146.55,Ararana Landing
-4.166667,152.516667,Waira Point
-4.283333,152.683333,Lamas Head
-5.183333,141.983333,Sepulchre Rock
-5.283333,141.45,Kuabgen Range
-2.683333,150.766667,Nusailas Island
-5.45,149.716667,Yaluiai Island
-5.45,149.716667,Yuluiai Island
-9.5,150.666667,Moratau
-9.5,150.666667,Fergusson Island
-9.5,150.666667,Moratu
-9.5,150.666667,Kaluwawa
-3.816667,152.633333,Cape Reis
-8.9,147.55,Huxley Peak
-5.983333,150.25,Mount Akarip
-4.783333,157.083333,Harehaku
-2.683333,150.766667,Limonak Island
-2.683333,150.766667,Natia
-11.25,153.25,Gudau Peninsula
-9.666667,150.016667,Greaves Point
-5.716667,151.416667,Rrolava Island
-5.466667,149.683333,Kalapiai Island
-10.2,148.733333,Daubodai Island
-6.7,155.766667,Mount Boeder
-6.7,155.766667,Boeder Mountain
-5.561111,155.075,Horan Island
-8.133333,143.566667,Nabio Island
-10.033333,148.25,Puluwaga
-9.633333,150.933333,Otaneel Island
-9.633333,150.933333,Oilaniu
-7.516667,146.433333,Mount Kwaiena
-4.983333,152.166667,Bungerr Point
-10.4,151.05,Mid Sand Bank
-5.4,149.95,Cape Bastion
-5.4,149.95,Cape Bastian
-4.866667,149.15,North Cape
-4.5,154.216667,Han Island
-4.5,154.216667,Hon Island
-8.566667,150.85,Gilua
-5.016667,141.083333,Altair
-5.166667,145.816667,Panab Island
-4.15,151.566667,Lolonakorakom Island
-3.616667,142.4,Mount Hauk
-7.616667,145.566667,Koia Hills
-4.133333,152.416667,Watering Point
-6.3,149.516667,Aweleng Island
-9.516667,150.533333,Bray Hill
-5.05,154.566667,Cape Lemankoa
-10.583333,150.7,Tobai Point
-11.166667,151.816667,Lejuene Islet
-11.166667,151.816667,Lejeune Island
-11.166667,151.816667,Lejeune Islet
-11.3,154.083333,Chanyu Point
-8.466667,143.566667,Abaura Island
-8.833333,146.616667,Ala Ula
-4.9,149.183333,East Cape
-9.5,148.283333,Amora Range
-2.666667,150.416667,Sontamatia Island
-8,159,Islas de Salomón
-8,159,Solomon Islands
-3.466667,154.816667,Nuuguria
-3.466667,154.816667,Goodman Island
-3.466667,154.816667,Nugarba
-3.466667,154.816667,Nugaruba Island
-3.466667,154.816667,Nugarba Island
-5.033333,142,Yararmtakin
-5.033333,142,Mount Yararmtakin
-5.339661,141.460952,Siringhai Range
-5.058939,141.064723,Ross Bluff
-5.294293,141.319478,Mount Sogolomik
-5.20147,141.481046,South West Pass
-5.2057,141.314141,Mount Uki
-5.184806,141.33518,Spica
-4.15,152.5,Watare Point
-4.15,152.5,Watara Point
-5.222741,141.33542,Mount Uyang
-5.236507,141.393138,Mount Unbarn
-5.044435,141.279943,Mount Ulim
-5.780209,145.029382,Mount Wilhelm
-4.987596,152.00505,Zungen Spitze
-4.987596,152.00505,Zungen Point
-4.987596,152.00505,Tongue Point
-5.375762,151.835121,Mount Yeno
-4.670595,151.662591,Wunanulla Point
-4.670595,151.662591,Wununulu Point
-4.602671,151.642859,Wunambere Point
-4.570836,151.624573,Wirawir Point
-5.043382,151.966335,South Point
-5.043382,151.966335,Cape Turner
-5.043382,151.966335,Turner Point
-4.647131,151.974459,Mount Sinewit
-4.647131,151.974459,Mount Sinevit
-5.278232,151.891031,Mount Doboron
-5.636605,151.512278,North Cape
-5.636605,151.512278,Cape Cunningham North
-5.364532,152.132561,Crater Point
-5.321536,152.129891,Cape Comoran
-4.885522,152.289942,Cape Borgan
-4.885522,152.289942,Cape Bogan
-4.797562,152.15765,Mount Biririnia
-4.968446,152.219034,Cape Archway
-4.801931,151.672856,Schildkrot
-4.801931,151.672856,Keila Island
-4.801931,151.672856,Ailo Island
-4.465266,154.161643,Tsirot
-4.465266,154.161643,Sirot Island
-4.465266,154.161643,Cerot
-4.130569,153.645053,Nantau Point
-4.130569,153.645053,Nantua Point
-5.464505,154.632978,Madehas Island
-4.729057,152.852281,Mount Lonumail
-4.472888,152.65926,Gilingil Point
-4.472888,152.65926,Cape Gilingil
-4.625726,152.862434,Mount Gilaut
-5.169535,154.513235,Hetau Island
-5.169535,154.513235,Hitau
-5.169535,154.513235,North Island
-4.072318,153.632514,Wonneram Islands
-4.072318,153.632514,Feni Inseln
-4.072318,153.632514,Anir Group
-4.072318,153.632514,Feni Islands
-4.072318,153.632514,Feni Group
-4.072318,153.632514,Wŏneram-Inseln
-4.072318,153.632514,Saint John Islands
-4.072318,153.632514,Anir Inseln
-4.072318,153.632514,Anir Islands
-4.072318,153.632514,Aneri
-4.552338,152.677864,Garnot Point
-4.552338,152.677864,Condor Point
-4.669887,153.018427,Cape Bunbun
-4.669887,153.018427,Cape Bundun
-4.669887,153.018427,Cape Bugdon
-4.669887,153.018427,Cape Bugban
-6.705471,143.833128,Mount Sobu
-5.549178,151.888143,Owen Point
-5.450115,152.07763,Cape Orford
-6.88097,143.11169,Woolley Hill
-5.176125,154.707846,Cape Putputun
-4.830377,152.909258,Iro Island
-5.746157,155.178001,Inus Point
-5.016093,154.648408,Cape Jetupan
-5.016093,154.648408,Cape Iltopan
-4.531843,154.248118,East Point
-4.764429,151.658078,Mulua Point
-5.570563,151.743079,Mocklon Islands
-5.545741,151.649272,Kawauwu Island
-4.949612,151.617125,Kalukai Point
-4.949612,151.617125,Kalukal Point
-5.562553,151.617102,Kap Jacquinot
-5.562553,151.617102,Jacquinot Point
-5.562553,151.617102,Cape Jacquinot
-5.562553,151.617102,Jacqinot Kao
-4.680662,152.380505,Cape Palliser
-4.680662,152.380505,Iltis Point
-5.571499,151.747158,Guat Island
-4.63975,151.984619,Gazelle Peninsula
-4.63975,151.984619,Gazelle Halbinsel
-5.126087,154.517342,Cape Rungnoun
-5.126087,154.517342,Cape Dunganon
-5.203606,154.521719,Middle
-5.203606,154.521719,Pororon
-5.203606,154.521719,Pororan Island
-5.336993,154.558508,Petat Island
-5.336993,154.558508,Petat
-5.336993,154.558508,Petats Island
-5.731273,154.604175,Pachem Island
-4.386668,152.729172,Mount Damgai
-4.386668,152.729172,Mount Dangai
-5.517245,151.958097,East Owen Point
-4.513549,152.669838,Cape Obo
-4.513549,152.669838,Cape Oho
-4.449,154.182511,North Point
-4.471138,154.228632,North East Point
-4.602718,159.471078,Nukumanu Island
-4.602718,159.471078,Nogu Dabu Island
-4.508352,154.227834,Nissau
-4.508352,154.227834,Green Island
-4.508352,154.227834,Sir Charles Hardy
-4.508352,154.227834,Nissan Island
-4.384804,152.679142,Cape Natat
-4.531425,153.062149,Cape Narum
-6.404505,143.348559,Iburu Point
-6.677391,143.865237,Mount Ibure
-6.283894,143.72132,Mount Ibi
-6.674638,143.157536,Mount Iane
-6.428118,143.673605,Iagita Range
-4.520253,151.619409,Rangombol Point
-4.928879,151.540283,Rangombol Point
-4.928879,151.540283,Rangambol Point
-4.928879,151.540283,Rangandol Point
-4.564141,151.612482,Pondo Point
-5.570687,151.741701,Marau Island
-6.560842,143.456265,Mount Komi
-5.501492,151.746163,Kwoi Peak
-5.501492,151.746163,Peak Kwoy
-5.501492,151.746163,Pik Quoy
-5.585818,151.811302,Cape Kwoi
-5.585818,151.811302,Quoy
-5.585818,151.811302,Kwoy
-6.205901,143.626499,Ka Peak
-6.262148,143.46886,Tida Range
-6.444728,143.510282,Mount Kebebe
-6.632528,143.167711,Mount Kase
-6.444746,143.908132,Karia Peak
-5.231052,154.630687,Bouka
-5.231052,154.630687,Lord Anson’s Island
-5.231052,154.630687,Buka Island
-5.231052,154.630687,Winchelsea’s Island
-4.795706,152.928158,Cape Bougainville
-4.795706,152.928158,Cape Meatlik
-4.795706,152.928158,Cape Metlik
-4.48599,154.166803,Bion Island
-4.177642,152.497605,Berard Point
-5.219196,154.551768,Bei Point
-4.234888,152.682805,Bediniob Head
-6.359287,143.368352,Mount Pepero
-4.495588,154.166907,Borahun
-4.495588,154.166907,Barahun Island
-5.914583,154.981683,Tioup Balbi
-5.914583,154.981683,Mount Balbi
-5.914583,154.981683,Toiupu
-4.014096,153.712877,Babasse
-4.014096,153.712877,Babase Island
-4.033942,152.694788,Mount Apal
-4.080928,153.621479,Saint Jan
-4.080928,153.621479,Wuneram
-4.080928,153.621479,Wonneram
-4.080928,153.621479,Woneram
-4.080928,153.621479,Bournand
-4.080928,153.621479,Ambitle Island
-4.080928,153.621479,Saint John’s
-4.207668,152.672554,Tambakar Point
-5.287171,154.696689,Cape Tanabom
-5.547638,154.611555,Manus Island
-5.556795,154.598734,Gog Island
-5.500139,154.839439,Ruri Head
-4.212707,152.673103,Cape Tambakar
-5.521828,154.654935,Toiokh Island
-5.521828,154.654935,Taiof Island
-5.445224,154.666186,Sohana Island
-5.445224,154.666186,Sohano Island
-6.220908,143.485564,Mount Ovar
-6.814905,143.845495,Wasuma Range
-6.378038,143.291894,Wasemi Island
-6.696037,143.650033,Harutami Range
-6.172426,143.438561,Mount Harep
-6.999117,143.859483,Iou Island
-4.646848,153.019927,Cape Monggil
-4.646848,153.019927,Cape Monggü
-4.374049,152.917023,Hans Meyer Range
-5.010029,154.604412,Cape Hanpan
-5.010029,154.604412,Cape Henpan
-5.010029,154.604412,North Cape
-4.47919,154.22314,Sir Charles Hardy Islands
-4.47919,154.22314,Los Caymanes
-4.47919,154.22314,Caymanes
-4.47919,154.22314,Grüne Islands
-4.47919,154.22314,Groene Eylanden
-4.47919,154.22314,Groene Eilanden
-4.47919,154.22314,Groene Islands
-4.47919,154.22314,Green Islands
-4.47919,154.22314,Nissan Islands
-4.378613,153.116669,Cape Mimias
-5.542423,155.065801,Cape L’Averdy
-4.822764,152.848116,latau Island
-4.822764,152.848116,Green Island
-4.659216,152.719012,Sperber Point
-4.659216,152.719012,Carteret Point
-4.830804,152.896555,Cape Labonot
-5.085662,154.67804,Cape Kautupan
-5.085662,154.67804,Cape Kautopan
-5.085662,154.67804,Cape Kotopan
-4.103018,152.707526,Mount Konogalang
-4.103018,152.707526,Mount Konogaiang
-4.103018,152.707526,Mount Konagalang
-4.107941,153.659496,Silup Point
-4.598412,153.059725,Cape Siar
-4.598412,153.059725,Cape Siur
-4.598412,153.059725,Cape Siara
-4.53119,159.429338,Nukumanu Atoll
-4.53119,159.429338,Nukumanu Islands
-4.53119,159.429338,Niumanno
-4.53119,159.429338,Tasman Islands
-5.329847,154.554885,Zoller Islands
-4.717097,155.433266,Houen Island
-4.717097,155.433266,Yovo Island
-4.717097,155.433266,Jolas Island
-4.717097,155.433266,Huheni
-4.666254,155.335757,Yusela Island
-4.666254,155.335757,Yekkla
-4.666254,155.335757,Yecola Island
-4.666254,155.335757,Yeccla Island
-4.666254,155.335757,Ieissila
-4.666254,155.335757,Sila
-4.519196,154.165613,West Point
-4.725466,155.307837,Jangain Island
-4.725466,155.307837,Yangain
-4.725466,155.307837,Jangrain Island
-4.725466,155.307837,Jangaine
-4.725466,155.307837,Grüne-Insel
-4.725466,155.307837,Green Island
-4.725466,155.307837,Yungain Island
-5.305118,154.542399,Jame Island
-5.305118,154.542399,Yame
-5.305118,154.542399,Yame Island
-4.318917,152.681393,Cape Wainamarang
-4.395872,152.805981,Verron Range
-4.632941,152.743412,Mount Uleton
-6.72472,143.876402,Murray Range
-6.619135,143.488708,Kube Kabe Range
