RC,UFI,UNI,LAT,LONG,DMS_LAT,DMS_LONG,MGRS,JOG,FC,DSG,PC,CC1,ADM1,POP,ELEV,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD,NM_MODIFY_DATE,F_EFCTV_DT,F_TERM_DT
5,-1545802,-2201127,-9.562671,159.634074,9:33:46S,159:38:03E,57LWK6958442876,SC57-07,H,HBR,,BP,0,,,,N,,,,GHOVERIGHIHARBOUR,Ghoverighi Harbour,Ghoverighi Harbour,GHOVERIGHIHARBOUR,Ghoverighi Harbour,Ghoverighi Harbour,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545802,-2201742,-9.562671,159.634074,9:33:46S,159:38:03E,57LWK6958442876,SC57-07,H,HBR,,BP,0,,,,V,,,,HOVERIHIHARBOUR,Hoverihi Harbour,Hoverihi Harbour,HOVERIHIHARBOUR,Hoverihi Harbour,Hoverihi Harbour,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1545802,-2206864,-9.562671,159.634074,9:33:46S,159:38:03E,57LWK6958442876,SC57-07,H,HBR,,BP,0,,,,V,,,,OVIHARBOUR,Ovi Harbour,Ovi Harbour,OVIHARBOUR,Ovi Harbour,Ovi Harbour,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1547193,-2202875,-9.728013,160.477374,9:43:41S,160:28:39E,57LXK6206324306,SC57-07,H,STM,,BP,0,,,,N,,Kolombelimbei,,KOLOMBELIMBEIRIVER,Kolombelimbei River,Kolombelimbei River,KOLOMBELIMBEIRIVER,Kolombelimbei River,Kolombelimbei River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547172,-2202850,-9.6475,160.388706,9:38:51S,160:23:19E,57LXK5237133251,SC57-07,H,STM,,BP,0,,,,N,,,,KOLOLAOLAO,Kololaolao,Kololaolao,KOLOLAOLAO,Kololaolao,Kololaolao,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547171,-2202849,-9.642053,160.357773,9:38:31S,160:21:28E,57LXK4897933867,SC57-07,H,STM,,BP,0,,,,N,,Kololakolako,,KOLOLAKOLAKORIVER,Kololakolako River,Kololakolako River,KOLOLAKOLAKORIVER,Kololakolako River,Kololakolako River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547158,-2202834,-9.638478,160.484441,9:38:19S,160:29:04E,57LXK6288234205,SC57-07,H,STM,,BP,0,,,,N,,,,KOLOKOKUA,Kolokokua,Kolokokua,KOLOKOKUA,Kolokokua,Kolokokua,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547134,-2202809,-9.565041,160.453606,9:33:54S,160:27:13E,57LXK5953242341,SC57-07,H,STM,,BP,0,,,,N,,Koloi,,KOLOIRIVER,Koloi River,Koloi River,KOLOIRIVER,Koloi River,Koloi River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547131,-2202805,-9.681834,160.322765,9:40:55S,160:19:22E,57LXK4512029483,SC57-07,H,STM,,BP,0,,,,N,,Kolohuru,,KOLOHURURIVER,Kolohuru River,Kolohuru River,KOLOHURURIVER,Kolohuru River,Kolohuru River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547073,-2202741,-9.718902,160.474523,9:43:08S,160:28:28E,57LXK6175525315,SC57-07,H,STM,,BP,0,,,,N,,Kolitoa,,KOLITOARIVER,Kolitoa River,Kolitoa River,KOLITOARIVER,Kolitoa River,Kolitoa River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545231,-2200350,-9.644583,160.16484,9:38:40S,160:09:53E,57LXK2780633666,SC57-07,H,STM,,BP,0,,,,N,,Chari,,CHARIRIVER,Chari River,Chari River,CHARIRIVER,Chari River,Chari River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545230,-2200349,-9.59416,160.030131,9:35:39S,160:01:48E,57LXK1304139289,SC57-07,H,STM,,BP,0,,,,N,,Chari,,CHARIRIVER,Chari River,Chari River,CHARIRIVER,Chari River,Chari River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545229,-2200348,-9.544527,160.121457,9:32:40S,160:07:17E,57LXK2308144746,SC57-07,H,STM,,BP,0,,,,N,,,,CHARIPEO,Charipeo,Charipeo,CHARIPEO,Charipeo,Charipeo,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545227,-2200346,-9.565137,160.156735,9:33:54S,160:09:24E,57LXK2694642454,SC57-07,H,STM,,BP,0,,,,N,,Charinave,,CHARINAVERIVER,Charinave River,Charinave River,CHARINAVERIVER,Charinave River,Charinave River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545226,-2200345,-9.70645,160.188213,9:42:23S,160:11:18E,57LXK3034726815,SC57-07,H,STM,,BP,0,,,,N,,Charimusumusu,,CHARIMUSUMUSURIVER,Charimusumusu River,Charimusumusu River,CHARIMUSUMUSURIVER,Charimusumusu River,Charimusumusu River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545225,-2200344,-9.669554,160.113159,9:40:10S,160:06:47E,57LXK2212630923,SC57-07,H,STM,,BP,0,,,,N,,Charimbeti,,CHARIMBETIRIVER,Charimbeti River,Charimbeti River,CHARIMBETIRIVER,Charimbeti River,Charimbeti River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545223,-2200342,-9.539022,160.094132,9:32:20S,160:05:39E,57LXK2008445364,SC57-07,H,STM,,BP,0,,,,N,,Charimbalando,,CHARIMBALANDORIVER,Charimbalando River,Charimbalando River,CHARIMBALANDORIVER,Charimbalando River,Charimbalando River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545221,-2200340,-9.725698,160.212788,9:43:33S,160:12:46E,57LXK3303624677,SC57-07,H,STM,,BP,0,,,,N,,Charimambulu,,CHARIMAMBULURIVER,Charimambulu River,Charimambulu River,CHARIMAMBULURIVER,Charimambulu River,Charimambulu River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545215,-2200334,-9.711191,160.128256,9:42:40S,160:07:42E,57LXK2376726313,SC57-07,H,STM,,BP,0,,,,N,,Charikimberi,,CHARIKIMBERIRIVER,Charikimberi River,Charikimberi River,CHARIKIMBERIRIVER,Charikimberi River,Charikimberi River,,2010-10-29,"1,2,3,4,5",1,,,1993-09-01,,
